Species Status MinT MaxT
Miomachairodus_pseudailuroides extinct 11.2 12.85
Miomachairodus_pseudailuroides extinct 9.647 9.937
Pseudaelurus_quadridentatus extinct 9.647 9.937
Panthera_gombaszoegensis extinct 1.9 2.725
Panthera_tigris extant 0.58243333333333 1.29585
Panthera_tigris extant 0.58243333333333 1.29585
Panthera_spelaea extinct 0.374 0.424
Panthera_spelaea extinct 0.0117 1.9
Panthera_spelaea extinct 0.0117 1.9
Panthera_spelaea extinct 0.275 0.379
Panthera_spelaea extinct 0.206 0.235
Panthera_tigris extant 0.58243333333333 1.29585
Panthera_tigris extant 0.0117 0.653775
Panthera_tigris extant 0 0.0117
Panthera_tigris extant 0.06 0.08
Prionailurus_bengalensis extant 0.06 0.08
Panthera_tigris extant 0 0.0117
Panthera_tigris extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Panthera_tigris extant 0.0117 1.9
Panthera_tigris extant 0.58243333333333 1.29585
Prionailurus_bengalensis extant 0.58243333333333 1.29585
Paramachaerodus_orientalis extinct 7.6 8.9
Paramachaerodus_orientalis extinct 7.6 8.9
Paramachaerodus_orientalis extinct 5.3 7.6
Paramachaerodus_orientalis extinct 5.3 7.6
Paramachaerodus_orientalis extinct 7.1 8.9
Paramachaerodus_orientalis extinct 7.1 7.6
Paramachaerodus_orientalis extinct 5 7.1
Pseudaelurus_quadridentatus extinct 12.85 14.2
Pseudaelurus_quadridentatus extinct 11.2 14.2
Pseudaelurus_quadridentatus extinct 14.2 17.2
Pseudaelurus_quadridentatus extinct 11.2 12.85
Pseudaelurus_quadridentatus extinct 12.85 14.2
Pseudaelurus_quadridentatus extinct 14.2 16.4
Pseudaelurus_quadridentatus extinct 14.2 16.4
Styriofelis_lorteti extinct 15.935 16.225
Styriofelis_turnauensis extinct 15.935 16.225
Styriofelis_lorteti extinct 16.4 17.2
Styriofelis_turnauensis extinct 16.4 17.2
Stenailurus_teilhardi extinct 7.1 7.6
Styriofelis_lorteti extinct 14.2 16.4
Styriofelis_lorteti extinct 11.2 12.85
Styriofelis_lorteti extinct 8.3 8.771
Styriofelis_lorteti extinct 16.4 17.2
Styriofelis_turnauensis extinct 9.647 9.721
Styriofelis_turnauensis extinct 8.9 9.9
Styriofelis_turnauensis extinct 17.2 19.5
Styriofelis_turnauensis extinct 17.2 18.35
Styriofelis_turnauensis extinct 14.2 16.4
Styriofelis_turnauensis extinct 14.2 19.5
Styriofelis_turnauensis extinct 14.2 19.5
Styriofelis_turnauensis extinct 14.2 19.5
Styriofelis_turnauensis extinct 16.4 17.2
