Species Status MinT MaxT
Pliocrocuta_perrieri extinct 1.1531666666667 1.80951
Pliocrocuta_perrieri extinct 2.58 3.6
Pliocrocuta_perrieri extinct 0.397 0.662
Pliocrocuta_perrieri extinct 2.32 2.581
Pliocrocuta_perrieri extinct 0.0117 1.9
Pliocrocuta_perrieri extinct 2.58 5.333
Pliocrocuta_perrieri extinct 1.9 2.5
Pliocrocuta_perrieri extinct 0.0117 1.9
Pliocrocuta_perrieri extinct 0.621 0.761
Plioviverrops_gaudryi extinct 11.2 12.85
Protictitherium_crassum extinct 11.2 12.85
Protictitherium_gaillardi extinct 11.2 12.85
Thalassictis_certa extinct 11.2 12.85
Plioviverrops_gaudryi extinct 11.2 12.85
Protictitherium_crassum extinct 11.2 12.85
Protictitherium_gaillardi extinct 11.2 12.85
Plioviverrops_gervaisi extinct 14.2 17.2
Plioviverrops_guerini extinct 7.1 7.6
Plioviverrops_guerini extinct 5.3 7.1
Plioviverrops_guerini extinct 7.6 8.9
Plioviverrops_guerini extinct 7.6 8.9
Plioviverrops_guerini extinct 7.1 7.6
Protictitherium_crassum extinct 12.85 14.2
Protictitherium_crassum extinct 12.85 14.2
Plioviverrops_orbignyi extinct 9.9 11.2
Plioviverrops_orbignyi extinct 7.1 7.6
Protictitherium_aegaeum extinct 5.3 8.9
Thalassictis_montadai extinct 11.2 12.85
Protictitherium_cingulatum extinct 11.2 12.85
Thalassictis_montadai extinct 11.2 12.85
Protictitherium_crassum extinct 12.85 14.2
Protictitherium_gaillardi extinct 12.85 14.2
Protictitherium_crassum extinct 9.721 9.786
Protictitherium_gaillardi extinct 9.721 9.786
Protictitherium_crassum extinct 12.85 14.2
Protictitherium_crassum extinct 9.9 11.2
Protictitherium_crassum extinct 14.2 16.4
Protictitherium_crassum extinct 9.984 11.056
Protictitherium_crassum extinct 9.984 11.056
Thalassictis_montadai extinct 9.984 11.056
Protictitherium_crassum extinct 8.9 11.2
Protictitherium_crassum extinct 5.3 7.1
Protictitherium_crassum extinct 14.2 17.2
Protictitherium_gaillardi extinct 14.2 17.2
Protictitherium_crassum extinct 11.2 12.85
Thalassictis_montadai extinct 11.2 12.85
Protictitherium_crassum extinct 11.2 12.85
Protictitherium_crassum extinct 7.1 11.2
Protictitherium_crassum extinct 9.9 11.2
Protictitherium_crassum extinct 8.9 9.9
Protictitherium_crassum extinct 7.1 7.6
Protictitherium_crassum extinct 12.3 12.85
Protictitherium_crassum extinct 8.9 9.9
Protictitherium_crassum extinct 11.2 12.85
Protictitherium_crassum extinct 8.9 9.9
Protictitherium_crassum extinct 8.9 9.9
Protictitherium_gaillardi extinct 12.85 14.2
Protictitherium_intermedium extinct 12.85 14.2
Protictitherium_gaillardi extinct 16.4 17.2
Protictitherium_gaillardi extinct 14.2 16.4
Protictitherium_gaillardi extinct 16.4 17.2
Protictitherium_gaillardi extinct 9.9 11.2
Thalassictis_montadai extinct 9.9 11.2
Protictitherium_gaillardi extinct 12.85 14.2
Protictitherium_gaillardi extinct 11.146 11.188
Protictitherium_gaillardi extinct 11.2 14.2
Protictitherium_gaillardi extinct 8.9 9.9
Protictitherium_gaillardi extinct 9.9 11.2
Thalassictis_montadai extinct 9.9 11.2
Protictitherium_gaillardi extinct 11.2 12.85
Protictitherium_gaillardi extinct 14.2 16.4
Protictitherium_gaillardi extinct 13.363 14.07
Protictitherium_intermedium extinct 13.363 14.07
Protictitherium_gaillardi extinct 14.2 16.4
Protictitherium_gaillardi extinct 14.2 16.4
Protictitherium_gaillardi extinct 14.2 16.4
Protictitherium_gaillardi extinct 14.2 16.4
Protictitherium_gaillardi extinct 11.2 12.85
Thalassictis_certa extinct 11.2 12.85
Protictitherium_gaillardi extinct 16.4 17.2
Thalassictis_montadai extinct 11.2 12.85
Tongxinictis_primordialis extinct 12.5 15.2
Protictitherium_intermedium extinct 12.85 16.4
Protictitherium_intermedium extinct 11.63 15.5
Protictitherium_praecurrens extinct 17.2 19.5
Thalassictis_certa extinct 11.2 12.85
Thalassictis_montadai extinct 9.9 11.2
Thalassictis_montadai extinct 9.9 11.2
Thalassictis_montadai extinct 9.9 10.55
Thalassictis_montadai extinct 11.457333333333 12.090666666667
Thalassictis_montadai extinct 11.2 12.85
Thalassictis_montadai extinct 11.9183333333333 12.049
Thalassictis_montadai extinct 8.9 9.9
Thalassictis_montadai extinct 9.9 11.2
Thalassictis_robusta extinct 9.9 11.2
Thalassictis_robusta extinct 9.9 11.2
Thalassictis_sarmatica extinct 9.9 11.2
Thalassictis_spelaea extinct 11.056 11.592
Tongxinictis_primordialis extinct 12.85 14.2
Tongxinictis_primordialis extinct 12.5 15.2
Tungurictis_spocki extinct 11.2 12.85
Tungurictis_spocki extinct 12.85 14.2
Tungurictis_spocki extinct 11.2 12.85
Tungurictis_spocki extinct 11.2 12.85
Tungurictis_spocki extinct 11.2 12.85
Tungurictis_spocki extinct 11.2 12.85
