Species	MaxT	MinT	lng	lat	bed_info	FAMILY
Styriofelis_lorteti	17.2	16.4	1.883	48.033	21473	Felidae
Amphicyon_giganteus	19.5	17.2	13.417	50.45	21542	Amphicyonidae
Amphicyon_major	19.5	17.2	13.417	50.45	21542	Amphicyonidae
Cynelos_helbingi	19.5	17.2	13.417	50.45	21542	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	13.417	50.45	21542	Amphicyonidae
Pseudocyon_steinheimensis	19.5	17.2	13.417	50.45	21542	Amphicyonidae
Amphicyon_giganteus	19.5	18.35	0.8	47.3	21595	Amphicyonidae
Cynelos_lemanensis	19.5	18.35	0.8	47.3	21595	Amphicyonidae
Haplocyonoides_mordax	19.5	18.35	0.8	47.3	21595	Amphicyonidae
Styriofelis_turnauensis	19.5	18.35	0.8	47.3	21595	Felidae
Amphicyon_giganteus	16.4	14.2	1.433	47.417	22343	Amphicyonidae
Amphicyon_giganteus	16.4	14.2	16.683	-28.467	22345	Amphicyonidae
Amphicyon_giganteus	16.4	14.2	0.1908007	47.5097694	23066	Amphicyonidae
Pseudarctos_bavaricus	16.4	14.2	0.1908007	47.5097694	23066	Amphicyonidae
Styriofelis_turnauensis	16.4	14.2	0.1908007	47.5097694	23066	Felidae
Amphicyon_giganteus	23.03	20.44	104.37	20.936	24048	Amphicyonidae
Amphicyon_giganteus	21.7	19.5	-3.7660432	40.6589526	27151	Amphicyonidae
Amphicyon_giganteus	14.2	12.85	-3.7003454	40.4166909	27275	Amphicyonidae
Amphicyon_giganteus	16.4	14.2	0.052013397216796896	47.5180122347786	27279	Amphicyonidae
Pseudarctos_bavaricus	16.4	14.2	0.052013397216796896	47.5180122347786	27279	Amphicyonidae
Pseudocyon_sansaniensis	16.4	14.2	0.052013397216796896	47.5180122347786	27279	Amphicyonidae
Styriofelis_lorteti	16.4	14.2	0.052013397216796896	47.5180122347786	27279	Felidae
Styriofelis_turnauensis	16.4	14.2	0.052013397216796896	47.5180122347786	27279	Felidae
Amphicyon_giganteus	16.4	14.2	0.1571317	47.4751139	27280	Amphicyonidae
Amphicyon_giganteus	16.4	14.2	0.010832	47.5364804	27287	Amphicyonidae
Pseudarctos_bavaricus	16.4	14.2	0.010832	47.5364804	27287	Amphicyonidae
Pseudocyon_sansaniensis	16.4	14.2	0.010832	47.5364804	27287	Amphicyonidae
Amphicyon_giganteus	16.4	14.2	0.11412	47.5125892	27290	Amphicyonidae
Pseudarctos_bavaricus	16.4	14.2	0.11412	47.5125892	27290	Amphicyonidae
Pseudocyon_sansaniensis	16.4	14.2	0.11412	47.5125892	27290	Amphicyonidae
Styriofelis_lorteti	16.4	14.2	0.11412	47.5125892	27290	Felidae
Styriofelis_turnauensis	16.4	14.2	0.11412	47.5125892	27290	Felidae
Amphicyon_giganteus	16.4	14.2	0.2478435	47.4495752	27293	Amphicyonidae
Amphicyon_giganteus	14.933333333333332	13.75	17.518516	43.997662	28712	Amphicyonidae
Styriofelis_turnauensis	16.4	14.2	48.583	26.583	20145	Felidae
Pseudarctos_bavaricus	14.2	11.2	17	48.2	20284	Amphicyonidae
Styriofelis_lorteti	14.2	11.2	17	48.2	20284	Felidae
Styriofelis_turnauensis	14.2	11.2	17	48.2	20284	Felidae
Pseudaelurus_quadridentatus	12.090666666667	11.457333333333	10.588	47.923	20427	Felidae
Metailurus_parvulus	7.14	6.9365	111.17194444444443	39.00416666666667	24520	Felidae
Amphicyon_ingens	14.78	12.57	-104.065833	40.815278	10372	Amphicyonidae
Aelurodon_asthenostylus	14.78	12.57	-104.065833	40.815278	10372	Canidae
Carpocyon_compressus	14.78	12.57	-104.065833	40.815278	10372	Canidae
Microtomarctus_conferta	14.78	12.57	-104.065833	40.815278	10372	Canidae
Tomarctus_brevirostris	14.78	12.57	-104.065833	40.815278	10372	Canidae
Hyperailurictis_marshi	14.78	12.57	-104.065833	40.815278	10372	Felidae
Amphicyon_ingens	15.97	14.78	-103.725833	42.160833	10441	Amphicyonidae
Cynelos_sinapius	15.97	14.78	-103.725833	42.160833	10441	Amphicyonidae
Pliocyon_medius	15.97	14.78	-103.725833	42.160833	10441	Amphicyonidae
Cynarctoides_acridens	15.97	14.78	-103.725833	42.160833	10441	Canidae
Euoplocyon_brachygnathus	15.97	14.78	-103.725833	42.160833	10441	Canidae
Microtomarctus_conferta	15.97	14.78	-103.725833	42.160833	10441	Canidae
Osbornodon_fricki	15.97	14.78	-103.725833	42.160833	10441	Canidae
Paracynarctus_sinclairi	15.97	14.78	-103.725833	42.160833	10441	Canidae
Psalidocyon_marianae	15.97	14.78	-103.725833	42.160833	10441	Canidae
Tomarctus_brevirostris	15.97	14.78	-103.725833	42.160833	10441	Canidae
Tomarctus_hippophaga	15.97	14.78	-103.725833	42.160833	10441	Canidae
Hyperailurictis_aeluroides	15.97	14.78	-103.725833	42.160833	10441	Felidae
Hyperailurictis_intrepidus	15.97	14.78	-103.725833	42.160833	10441	Felidae
Hyperailurictis_marshi	15.97	14.78	-103.725833	42.160833	10441	Felidae
Hyperailurictis_stouti	15.97	14.78	-103.725833	42.160833	10441	Felidae
Hyperailurictis_validus	15.97	14.78	-103.725833	42.160833	10441	Felidae
Amphicyon_ingens	15.97	14.78	-95.053056	30.671111	10534	Amphicyonidae
Paratomarctus_temerarius	15.97	14.78	-95.053056	30.671111	10534	Canidae
Hyperailurictis_intrepidus	15.97	14.78	-95.053056	30.671111	10534	Felidae
Hyperailurictis_marshi	15.97	14.78	-95.053056	30.671111	10534	Felidae
Amphicyon_ingens	15.97	14.78	-116.62	35.0975	10637	Amphicyonidae
Pliocyon_medius	15.97	14.78	-116.62	35.0975	10637	Amphicyonidae
Cynarctoides_acridens	15.97	14.78	-116.62	35.0975	10637	Canidae
Microtomarctus_conferta	15.97	14.78	-116.62	35.0975	10637	Canidae
Osbornodon_fricki	15.97	14.78	-116.62	35.0975	10637	Canidae
Paracynarctus_kelloggi	15.97	14.78	-116.62	35.0975	10637	Canidae
Tomarctus_hippophaga	15.97	14.78	-116.62	35.0975	10637	Canidae
Hyperailurictis_intrepidus	15.97	14.78	-116.62	35.0975	10637	Felidae
Hyperailurictis_marshi	15.97	14.78	-116.62	35.0975	10637	Felidae
Amphicyon_ingens	15.97	14.78	-117.052778	35.032222	10638	Amphicyonidae
Ischyrocyon_gidleyi	15.97	14.78	-117.052778	35.032222	10638	Amphicyonidae
Aelurodon_asthenostylus	15.97	14.78	-117.052778	35.032222	10638	Canidae
Cynarctoides_acridens	15.97	14.78	-117.052778	35.032222	10638	Canidae
Cynarctus_galushai	15.97	14.78	-117.052778	35.032222	10638	Canidae
Microtomarctus_conferta	15.97	14.78	-117.052778	35.032222	10638	Canidae
Paratomarctus_temerarius	15.97	14.78	-117.052778	35.032222	10638	Canidae
Protepicyon_raki	15.97	14.78	-117.052778	35.032222	10638	Canidae
Tomarctus_brevirostris	15.97	14.78	-117.052778	35.032222	10638	Canidae
Tomarctus_hippophaga	15.97	14.78	-117.052778	35.032222	10638	Canidae
Microtomarctus_conferta	15.97	14.78	-117.052778	35.032222	10638	Canidae
Hyperailurictis_intrepidus	15.97	14.78	-117.052778	35.032222	10638	Felidae
Hyperailurictis_marshi	15.97	14.78	-117.052778	35.032222	10638	Felidae
Amphicyon_ingens	15.97	14.78	-117.781389	43.473611	10920	Amphicyonidae
Euoplocyon_brachygnathus	15.97	14.78	-117.781389	43.473611	10920	Canidae
Paratomarctus_temerarius	15.97	14.78	-117.781389	43.473611	10920	Canidae
Tephrocyon_rurestris	15.97	14.78	-117.781389	43.473611	10920	Canidae
Amphicyon_ingens	15.97	14.78	-105.988333	35.978333	11032	Amphicyonidae
Cynelos_sinapius	15.97	14.78	-105.988333	35.978333	11032	Amphicyonidae
Aelurodon_taxoides	15.97	14.78	-105.988333	35.978333	11032	Canidae
Cynarctoides_acridens	15.97	14.78	-105.988333	35.978333	11032	Canidae
Microtomarctus_conferta	15.97	14.78	-105.988333	35.978333	11032	Canidae
Osbornodon_fricki	15.97	14.78	-105.988333	35.978333	11032	Canidae
Paracynarctus_kelloggi	15.97	14.78	-105.988333	35.978333	11032	Canidae
Psalidocyon_marianae	15.97	14.78	-105.988333	35.978333	11032	Canidae
Tomarctus_brevirostris	15.97	14.78	-105.988333	35.978333	11032	Canidae
Tomarctus_hippophaga	15.97	14.78	-105.988333	35.978333	11032	Canidae
Hyperailurictis_stouti	15.97	14.78	-105.988333	35.978333	11032	Felidae
Ysengrinia_depereti	17.2	14.2	0.5	43.883	21305	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	2.05	48.067	21221	Amphicyonidae
Cynelos_helbingi	19.5	17.2	2.05	48.067	21221	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	1.367	47.5	21227	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	2.08	48.05	21231	Amphicyonidae
Ysengrinia_depereti	19.5	17.2	2.08	48.05	21231	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	0.117	47.517	21310	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.117	47.517	21310	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.117	47.517	21310	Amphicyonidae
Haplocyonoides_mordax	19.5	17.2	0.117	47.517	21310	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	0.35	47.317	21382	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.35	47.317	21382	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.35	47.317	21382	Amphicyonidae
Haplocyonoides_mordax	19.5	17.2	0.35	47.317	21382	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	0.317	47.45	21483	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.317	47.45	21483	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.317	47.45	21483	Amphicyonidae
Styriofelis_turnauensis	19.5	17.2	0.317	47.45	21483	Felidae
Amphicyon_lathanicus	19.5	17.2	1.083	46.567	21880	Amphicyonidae
Cynelos_helbingi	19.5	17.2	1.083	46.567	21880	Amphicyonidae
Styriofelis_turnauensis	19.5	17.2	1.083	46.567	21880	Felidae
Amphicyon_lathanicus	19.5	17.2	0.05	47.517	23057	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.05	47.517	23057	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.05	47.517	23057	Amphicyonidae
Amphicyon_lathanicus	19.5	17.2	0.2965094	47.4252487	27428	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.2965094	47.4252487	27428	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.2965094	47.4252487	27428	Amphicyonidae
Amphicyon_major	14.2	12.85	28.30709999999999	39.9768	20003	Amphicyonidae
Pseudaelurus_quadridentatus	14.2	12.85	28.30709999999999	39.9768	20003	Felidae
Styriofelis_lorteti	14.2	12.85	28.30709999999999	39.9768	20003	Felidae
Amphicyon_major	16.4	14.2	-3.5	40.2	20015	Amphicyonidae
Pseudaelurus_quadridentatus	16.4	14.2	-3.5	40.2	20015	Felidae
Styriofelis_lorteti	16.4	14.2	-3.5	40.2	20015	Felidae
Amphicyon_major	16.4	14.2	11.8044	48.6278	20017	Amphicyonidae
Pseudarctos_bavaricus	16.4	14.2	11.8044	48.6278	20017	Amphicyonidae
Prosansanosmilus_eggeri	16.4	14.2	11.8044	48.6278	20017	Barbourofelidae
Amphicyon_major	11.2	9.9	2.0736111111111097	41.5388888888889	20021	Amphicyonidae
Albanosmilus_jourdani	11.2	9.9	2.0736111111111097	41.5388888888889	20021	Barbourofelidae
Machairodus_aphanistus	11.2	9.9	2.0736111111111097	41.5388888888889	20021	Felidae
Amphicyon_major	11.2	9.9	-4.2	41	20022	Amphicyonidae
Magericyon_anceps	11.2	9.9	-4.2	41	20022	Amphicyonidae
Magericyon_castellanus	11.2	9.9	-4.2	41	20022	Amphicyonidae
Thaumastocyon_dirus	11.2	9.9	-4.2	41	20022	Amphicyonidae
Albanosmilus_jourdani	11.2	9.9	-4.2	41	20022	Barbourofelidae
Machairodus_aphanistus	11.2	9.9	-4.2	41	20022	Felidae
Machairodus_aphanistus	11.2	9.9	-4.2	41	20022	Felidae
Pseudaelurus_quadridentatus	11.2	9.9	-4.2	41	20022	Felidae
Amphicyon_major	16.4	14.2	-4.283	39.983	20034	Amphicyonidae
Styriofelis_lorteti	16.4	14.2	-4.283	39.983	20034	Felidae
Amphicyon_major	16.4	14.2	-1.7254	41.9027715	20039	Amphicyonidae
Styriofelis_lorteti	16.4	14.2	-1.7254	41.9027715	20039	Felidae
Amphicyon_major	14.2	12.85	-3.526388888888889	40.48861111111111	20042	Amphicyonidae
Pseudaelurus_quadridentatus	14.2	12.85	-3.526388888888889	40.48861111111111	20042	Felidae
Styriofelis_lorteti	14.2	12.85	-3.526388888888889	40.48861111111111	20042	Felidae
Amphicyon_major	11.188	11.146	2.140839	41.52019	20050	Amphicyonidae
Albanosmilus_jourdani	11.188	11.146	2.140839	41.52019	20050	Barbourofelidae
Amphicyon_major	11.2	9.9	-0.3	47.2	20091	Amphicyonidae
Amphicyon_major	16.4	14.2	7.683	51.117	20330	Amphicyonidae
Amphicyon_major	14.2	12.85	-8.733	39.267	20593	Amphicyonidae
Amphicyon_major	11.2	9.9	2.0736	41.5388888888889	20599	Amphicyonidae
Albanosmilus_jourdani	11.2	9.9	2.0736	41.5388888888889	20599	Barbourofelidae
Machairodus_aphanistus	11.2	9.9	2.0736	41.5388888888889	20599	Felidae
Amphicyon_major	16.4	14.2	-3.43	40.25	21223	Amphicyonidae
Amphicyon_major	16.4	14.2	-3.65	41.55	21639	Amphicyonidae
Pseudaelurus_quadridentatus	16.4	14.2	-3.65	41.55	21639	Felidae
Amphicyon_major	16.4	14.2	-3.68333333333333	40.4	21755	Amphicyonidae
Amphicyon_major	17.2	16.4	9.8789	48.3633	24295	Amphicyonidae
Cynelos_helbingi	17.2	16.4	9.8789	48.3633	24295	Amphicyonidae
Styriofelis_lorteti	17.2	16.4	9.8789	48.3633	24295	Felidae
Amphicyon_major	19.5	14.2	10.0103	48.3203	24301	Amphicyonidae
Amphicyon_major	16.4	14.2	9.8981	48.1503	24304	Amphicyonidae
Amphicyon_major	14.2	12.85	14.8256	47.1878	24576	Amphicyonidae
Amphicyon_major	12.85	11.2	5.2317	45.5957	27302	Amphicyonidae
Pseudaelurus_quadridentatus	12.85	11.2	5.2317	45.5957	27302	Felidae
Styriofelis_lorteti	12.85	11.2	5.2317	45.5957	27302	Felidae
Amphicyon_major	14.2	12.85	16.671666666666667	48.79694444444444	29008	Amphicyonidae
Amphicyon_major	11.2	9.9	1.45	42.367	20496	Amphicyonidae
Cynelos_helbingi	17.2	16.4	-0.7944444444444441	39.4277777777778	20014	Amphicyonidae
Ysengrinia_valentiana	17.2	16.4	-0.7944444444444441	39.4277777777778	20014	Amphicyonidae
Prosansanosmilus_peregrinus	17.2	16.4	-0.7944444444444441	39.4277777777778	20014	Barbourofelidae
Pseudaelurus_quadridentatus	17.2	16.4	-0.7944444444444441	39.4277777777778	20014	Felidae
Amphicyon_olisiponensis	16.4	14.2	-2.7	40.1	20300	Amphicyonidae
Amphicyon_palaeindicus	11.63	7.2	77	32	26560	Amphicyonidae
Amphicyon_palaeindicus	12.85	11.2	82.3333333333333	28	26568	Amphicyonidae
Aelurodon_asthenostylus	15.97	14.78	-103.920556	40.870556	10370	Canidae
Aelurodon_taxoides	15.97	14.78	-103.920556	40.870556	10370	Canidae
Cynarctus_saxatilis	15.97	14.78	-103.920556	40.870556	10370	Canidae
Microtomarctus_conferta	15.97	14.78	-103.920556	40.870556	10370	Canidae
Tomarctus_brevirostris	15.97	14.78	-103.920556	40.870556	10370	Canidae
Hyperailurictis_intrepidus	15.97	14.78	-103.920556	40.870556	10370	Felidae
Amphicyon_tairumensis	12.85	11.2	112	43	20621	Amphicyonidae
Gobicyon_macrognathus	12.85	11.2	112	43	20621	Amphicyonidae
Amphicyon_tairumensis	14.2	12.85	103.416666666667	36.466666666666704	26500	Amphicyonidae
Amphicyon_tairumensis	12.85	11.2	113.085	43.789166666666695	27765	Amphicyonidae
Amphicyon_ulungurensis	15.2	12.5	89	46	20968	Amphicyonidae
Amphicyon_ulungurensis	15.2	12.5	88	47	26478	Amphicyonidae
Amphicyon_ulungurensis	18.524	18.056	88.5	46.61666666666667	28736	Amphicyonidae
Cynelos_helbingi	18.524	18.056	88.5	46.61666666666667	28736	Amphicyonidae
Gobicyon_zhegalloi	18.524	18.056	88.5	46.61666666666667	28736	Amphicyonidae
Amphicyon_ulungurensis	15.5	11.63	88.5	46.61666666666667	28737	Amphicyonidae
Cynelos_helbingi	15.5	11.63	88.5	46.61666666666667	28737	Amphicyonidae
Gobicyon_zhegalloi	15.5	11.63	88.5	46.61666666666667	28737	Amphicyonidae
Pseudocyon_sansaniensis	12.85	11.2	10.0622	48.6864	20001	Amphicyonidae
Pseudocyon_steinheimensis	12.85	11.2	10.0622	48.6864	20001	Amphicyonidae
Albanosmilus_jourdani	12.85	11.2	10.0622	48.6864	20001	Barbourofelidae
Pseudaelurus_quadridentatus	12.85	11.2	10.0622	48.6864	20001	Felidae
Styriofelis_lorteti	12.85	11.2	10.0622	48.6864	20001	Felidae
Borocyon_neomexicanus	19.09	18.5	-106.809444	35.4575	11018	Amphicyonidae
Cynarctoides_acridens	19.09	18.5	-106.809444	35.4575	11018	Canidae
Borocyon_niobrarensis	17.34	15.97	-104.801944	41.14555	10321	Amphicyonidae
Phlaocyon_leucosteus	17.34	15.97	-104.801944	41.14555	10321	Canidae
Borocyon_niobrarensis	14.78	12.57	-104.75	41.5	10323	Amphicyonidae
Paratomarctus_temerarius	14.78	12.57	-104.75	41.5	10323	Canidae
Hyperailurictis_intrepidus	14.78	12.57	-104.75	41.5	10323	Felidae
Borocyon_robustum	18.5	17.34	-103.311667	42.393056	10431	Amphicyonidae
Leptocyon_vulpinus	18.5	17.34	-103.311667	42.393056	10431	Canidae
Borocyon_robustum	18.5	14.78	-81.631667	28.133333	10560	Amphicyonidae
Borocyon_robustum	18.5	17.34	-106.75	35.5	11019	Amphicyonidae
Cynarctoides_acridens	18.5	17.34	-106.75	35.5	11019	Canidae
Cynarctoides_gawnae	18.5	17.34	-106.75	35.5	11019	Canidae
Protomarctus_optatus	18.5	17.34	-106.75	35.5	11019	Canidae
Brachyrhynchocyon_dodgei	35.92	34.7	-106.809167	43.029722	10276	Amphicyonidae
Daphoenictis_tedfordi	35.92	34.7	-106.809167	43.029722	10276	Amphicyonidae
Hesperocyon_gregarius	35.92	34.7	-106.809167	43.029722	10276	Canidae
Brachyrhynchocyon_dodgei	35.24	34.7	-106.809167	43.029722	10277	Amphicyonidae
Daphoenictis_tedfordi	35.24	34.7	-106.809167	43.029722	10277	Amphicyonidae
Hesperocyon_gregarius	35.24	34.7	-106.809167	43.029722	10277	Canidae
Brachyrhynchocyon_dodgei	35.24	33.9	-106.809167	43.029722	10280	Amphicyonidae
Hesperocyon_gregarius	35.24	33.9	-106.809167	43.029722	10280	Canidae
Brachyrhynchocyon_dodgei	34.7	33.9	-106.25	42.41666667	10281	Amphicyonidae
Brachyrhynchocyon_dodgei	34.7	33.9	-105.25	42.66666667	10287	Amphicyonidae
Hesperocyon_gregarius	34.7	33.9	-105.25	42.66666667	10287	Canidae
Brachyrhynchocyon_dodgei	34.7	33.9	-104.47	43.05	10289	Amphicyonidae
Daphoenus_vetus	34.7	33.9	-104.47	43.05	10289	Amphicyonidae
Hesperocyon_gregarius	34.7	33.9	-104.47	43.05	10289	Canidae
Brachyrhynchocyon_dodgei	35.92	35.24	-104.36	42.09	10293	Amphicyonidae
Brachyrhynchocyon_dodgei	34.7	33.9	-104.984722	39.739167	10351	Amphicyonidae
Hesperocyon_gregarius	34.7	33.9	-104.984722	39.739167	10351	Canidae
Brachyrhynchocyon_dodgei	37.39	35.92	-103	43.5	10382	Amphicyonidae
Brachyrhynchocyon_dodgei	35.24	34.7	-103	43.5	10383	Amphicyonidae
Daphoenus_vetus	35.24	34.7	-103	43.5	10383	Amphicyonidae
Cormocyon_haydeni	35.24	34.7	-103	43.5	10383	Canidae
Brachyrhynchocyon_dodgei	34.7	33.9	-103	43.5	10384	Amphicyonidae
Daphoenus_vetus	34.7	33.9	-103	43.5	10384	Amphicyonidae
Hesperocyon_gregarius	34.7	33.9	-103	43.5	10384	Canidae
Brachyrhynchocyon_dodgei	35.24	34.7	-100.75056	41.12556	10413	Amphicyonidae
Daphoenictis_tedfordi	35.24	34.7	-100.75056	41.12556	10413	Amphicyonidae
Daphoenus_vetus	35.24	34.7	-100.75056	41.12556	10413	Amphicyonidae
Hesperocyon_gregarius	35.24	34.7	-100.75056	41.12556	10413	Canidae
Brachyrhynchocyon_dodgei	34.7	33.9	-100.75056	41.12556	10415	Amphicyonidae
Daphoenictis_tedfordi	34.7	33.9	-100.75056	41.12556	10415	Amphicyonidae
Daphoenus_vetus	34.7	33.9	-100.75056	41.12556	10415	Amphicyonidae
Hesperocyon_gregarius	34.7	33.9	-100.75056	41.12556	10415	Canidae
Brachyrhynchocyon_dodgei	37.39	35.92	-105.681389	54.5	10754	Amphicyonidae
Daphoenictis_tedfordi	37.39	35.92	-105.681389	54.5	10754	Amphicyonidae
Hesperocyon_gregarius	37.39	35.92	-105.681389	54.5	10754	Canidae
Brachyrhynchocyon_dodgei	37.39	35.92	-112.027031	46.595805	10801	Amphicyonidae
Brachyrhynchocyon_dodgei	35.24	34.7	-112.027031	46.595805	10806	Amphicyonidae
Brachyrhynchocyon_montanus	35.24	34.7	-112.027031	46.595805	10806	Amphicyonidae
Daphoenictis_tedfordi	35.24	34.7	-112.027031	46.595805	10806	Amphicyonidae
Hesperocyon_gregarius	35.24	34.7	-112.027031	46.595805	10806	Canidae
Brachyrhynchocyon_dodgei	35.24	33.9	-112.027031	46.595805	10807	Amphicyonidae
Hesperocyon_gregarius	35.24	33.9	-112.027031	46.595805	10807	Canidae
Brachyrhynchocyon_dodgei	37.39	33.9	-112.027031	46.595805	10808	Amphicyonidae
Brachyrhynchocyon_dodgei	35.24	33.9	-112.027031	46.595805	10823	Amphicyonidae
Hesperocyon_gregarius	35.24	33.9	-112.027031	46.595805	10823	Canidae
Brachyrhynchocyon_dodgei	37.39	35.92	-104.366389	29.561389	11095	Amphicyonidae
Crassidia_intermedia	21.7	19.5	9.935	48.4192	20917	Amphicyonidae
Crassidia_intermedia	21.7	19.5	11.862	48.92	21306	Amphicyonidae
Cynelos_caroniavorus	18.5	15.97	-81.631667	28.133333	10552	Amphicyonidae
Euoplocyon_spissidens	18.5	15.97	-81.631667	28.133333	10552	Canidae
Metatomarctus_canavus	18.5	15.97	-81.631667	28.133333	10552	Canidae
Osbornodon_iamonensis	18.5	15.97	-81.631667	28.133333	10552	Canidae
Cynelos_crassidens	21.7	19.5	1.55	47.267	21362	Amphicyonidae
Cynelos_lemanensis	21.7	19.5	1.55	47.267	21362	Amphicyonidae
Haplocyon_crucians	21.7	19.5	1.55	47.267	21362	Amphicyonidae
Cynelos_crassidens	23.86	23.26	1.2696956	43.8619272	27881	Amphicyonidae
Ysengrinia_tolosana	23.86	23.26	1.2696956	43.8619272	27881	Amphicyonidae
Cynelos_helbingi	17.2	16.4	11.207222222222201	48.9797	20012	Amphicyonidae
Styriofelis_turnauensis	17.2	16.4	11.207222222222201	48.9797	20012	Felidae
Cynelos_helbingi	19.5	17.2	-0.617	44.8	21486	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.1908007	47.5097694	23069	Amphicyonidae
Haplocyonoides_mordax	19.5	17.2	0.1908007	47.5097694	23069	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.0494674	47.5922046	27399	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.0494674	47.5922046	27399	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.010832	47.5364804	27401	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.010832	47.5364804	27401	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.1194294	47.4947888	27407	Amphicyonidae
Haplocyonoides_mordax	19.5	17.2	0.1194294	47.4947888	27407	Amphicyonidae
Cynelos_helbingi	19.5	17.2	0.2478435	47.4495752	27425	Amphicyonidae
Cynarctoides_gawnae	18.5	17.34	-121.468926	38.555605	10043	Canidae
Desmocyon_thomsoni	18.5	17.34	-121.468926	38.555605	10043	Canidae
Metatomarctus_canavus	18.5	17.34	-121.468926	38.555605	10043	Canidae
Daphoenodon_superbus	19.09	18.5	-103.727222	42.417222	10429	Amphicyonidae
Ysengrinia_americana	19.09	18.5	-103.727222	42.417222	10429	Amphicyonidae
Cynarctoides_acridens	19.09	18.5	-103.727222	42.417222	10429	Canidae
Cynarctoides_emryi	19.09	18.5	-103.727222	42.417222	10429	Canidae
Desmocyon_thomsoni	19.09	18.5	-103.727222	42.417222	10429	Canidae
Leptocyon_gregorii	19.09	18.5	-103.727222	42.417222	10429	Canidae
Paraenhydrocyon_wallovianus	19.09	18.5	-103.727222	42.417222	10429	Canidae
Phlaocyon_annectens	19.09	18.5	-103.727222	42.417222	10429	Canidae
Aelurodon_ferox	14.78	12.57	-96.031667	30.345	10537	Canidae
Tomarctus_brevirostris	14.78	12.57	-96.031667	30.345	10537	Canidae
Microtomarctus_conferta	14.78	12.57	-96.031667	30.345	10537	Canidae
Tomarctus_brevirostris	14.78	12.57	-96.031667	30.345	10537	Canidae
Protomarctus_optatus	17.34	15.97	-117.052778	35.032222	10636	Canidae
Cynelos_lemanensis	21.7	19.5	6.65	46.533	21021	Amphicyonidae
Cynelos_lemanensis	21.7	19.5	3.517	46.25	21217	Amphicyonidae
Haplocyon_crucians	21.7	19.5	3.517	46.25	21217	Amphicyonidae
Haplocyon_elegans	21.7	19.5	3.517	46.25	21217	Amphicyonidae
Ysengrinia_gerandiana	21.7	19.5	3.517	46.25	21217	Amphicyonidae
Proailurus_lemanensis	21.7	19.5	3.517	46.25	21217	Felidae
Herpestides_antiquus	21.7	19.5	3.517	46.25	21217	Herpestidae
Cynelos_lemanensis	21.7	19.5	3.05	45.867	21299	Amphicyonidae
Cynelos_lemanensis	21.7	19.5	10.6418135	49.8092617	21489	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.133	47.533	21311	Amphicyonidae
Cynelos_schlosseri	19.5	17.2	0.2630479	47.4796598	27420	Amphicyonidae
Cynelos_schlosseri	21.7	19.5	7.6833	51.1167	28100	Amphicyonidae
Cynelos_schlosseri	21.7	19.5	7.6833	51.1167	28102	Amphicyonidae
Cynelos_sinapius	14.78	12.57	-104.984722	39.739167	10371	Amphicyonidae
Aelurodon_asthenostylus	14.78	12.57	-104.984722	39.739167	10371	Canidae
Carpocyon_compressus	14.78	12.57	-104.984722	39.739167	10371	Canidae
Microtomarctus_conferta	14.78	12.57	-104.984722	39.739167	10371	Canidae
Tomarctus_brevirostris	14.78	12.57	-104.984722	39.739167	10371	Canidae
